customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0222-LMNO28,Female,0,Yes,No,25.0,DSL,Yes,Yes,One year,No,Mailed check,61.09,1523.66,Yes
0223-WXYZ64,Female,0,No,No,55.0,DSL,No,No,Two year,Yes,Electronic check,43.41,2388.52,No
0224-WXYZ71,Female,0,No,Yes,12.0,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),66.33,797.14,No
0225-LMNO18,Male,0,No,No,44.0,Fiber optic,Yes,Yes,One year,Yes,Mailed check,84.41,3709.79,No
0226-ABCD10,Male,0,No,No,45.0,DSL,No,No,One year,No,Credit card (automatic),48.56,2178.11,No
0227-WXYZ10,Female,0,Yes,No,2.0,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.54,115.11,Yes
0228-LMNO43,Female,1,No,No,30.0,No,No internet service,No internet service,One year,Yes,Electronic check,21.32,639.93,Yes
0229-WXYZ57,Female,0,No,No,48.0,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.43,2803.95,No
0230-ABCD10,Female,1,Yes,Yes,7.0,DSL,Yes,No,Month-to-month,Yes,Mailed check,54.99,386.75,Yes
0231-ABCD73,Female,0,No,No,32.0,DSL,No,Yes,Two year,Yes,Electronic check,47.33,1509.79,No
0232-LMNO78,Female,0,Yes,Yes,13.0,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,66.81,873.88,No
0233-WXYZ76,Male,0,No,Yes,6.0,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),82.02,495.0,Yes
0234-WXYZ25,Female,0,Yes,No,69.0,No,No internet service,No internet service,Two year,No,Mailed check,22.11,1524.17,No
0235-LMNO95,Female,0,No,No,69.0,DSL,Yes,No,Two year,Yes,Electronic check,58.92,4065.17,No
0236-ABCD38,Female,0,Yes,Yes,71.0,DSL,Yes,No,Two year,No,Mailed check,60.54,4297.14,No
0237-WXYZ78,Male,0,Yes,Yes,49.0,No,No internet service,No internet service,Two year,Yes,Electronic check,24.2,1192.47,No
0238-LMNO71,Female,0,No,No,5.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.21,138.21,Yes
0239-ABCD85,Male,0,No,Yes,16.0,DSL,No,No,One year,Yes,Electronic check,51.21,822.07,Yes
0240-WXYZ57,Female,0,Yes,Yes,2.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.25,162.85,Yes
0241-ABCD48,Male,1,Yes,Yes,7.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,78.28,547.96,Yes
0242-ABCD32,Female,0,Yes,Yes,5.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,99.4,Yes
0243-WXYZ19,Male,0,No,No,33.0,Fiber optic,Yes,Yes,One year,Yes,Electronic check,88.17,2907.8,Yes
0244-WXYZ78,Male,0,No,Yes,6.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,109.1,No
0245-WXYZ61,Male,0,No,No,43.0,Fiber optic,No,Yes,Two year,Yes,Mailed check,75.31,3248.64,No
0246-LMNO19,Female,0,No,No,52.0,DSL,No,No,One year,Yes,Credit card (automatic),39.83,2077.8,No
0247-WXYZ28,Male,0,No,No,33.0,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),47.23,1560.49,Yes
0248-WXYZ10,Male,0,Yes,Yes,47.0,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),76.15,3571.5,No
0249-ABCD13,Female,0,Yes,Yes,1.0,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.52,,No
0250-LMNO11,Male,0,No,No,1.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,61.96,60.76,Yes
0251-ABCD41,Female,0,No,No,56.0,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),79.5,4452.42,No
0252-LMNO93,Female,1,No,No,11.0,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,85.96,950.72,Yes
0253-WXYZ44,Female,0,No,No,49.0,DSL,No,Yes,Two year,No,Bank transfer (automatic),55.35,2711.12,No
0254-ABCD42,Male,1,No,No,51.0,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),88.44,4511.5,No
0255-ABCD60,Female,0,No,No,30.0,No,No internet service,No internet service,One year,No,Credit card (automatic),34.78,1043.72,No
0256-LMNO21,Male,0,Yes,Yes,33.0,Fiber optic,No,No,One year,No,Electronic check,70.77,2333.59,No
0257-LMNO74,Male,1,Yes,Yes,9.0,Fiber optic,No,Yes,Month-to-month,No,Mailed check,72.89,657.77,Yes
0258-ABCD49,Male,1,No,No,4.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,67.62,,No
0259-WXYZ52,Female,0,No,No,3.0,Fiber optic,No,No,Month-to-month,No,Electronic check,71.23,208.01,No
0260-ABCD22,Male,0,Yes,Yes,1.0,Fiber optic,No,No,Month-to-month,No,Electronic check,65.12,67.82,Yes
0261-LMNO55,Female,0,Yes,Yes,4.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,24.53,104.38,Yes
0262-WXYZ44,Female,0,Yes,Yes,60.0,Fiber optic,Yes,No,Two year,No,Credit card (automatic),80.97,4854.49,No
0263-LMNO90,Male,0,Yes,Yes,11.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,78.33,859.0,No
0264-WXYZ17,Male,0,No,No,36.0,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),63.27,2277.74,No
0265-ABCD35,Female,1,Yes,Yes,9.0,DSL,No,No,Month-to-month,No,Mailed check,43.48,391.35,No
0266-WXYZ43,Female,0,No,No,1.0,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.76,48.9,Yes
0267-LMNO16,Female,0,Yes,No,21.0,DSL,Yes,No,Month-to-month,No,Credit card (automatic),54.41,1140.49,No
0268-WXYZ84,Male,0,No,No,41.0,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),71.17,2926.95,Yes
0269-ABCD45,Male,0,Yes,Yes,1.0,DSL,No,Yes,Month-to-month,No,Electronic check,42.33,49.32,Yes
0270-ABCD30,Male,0,No,No,28.0,DSL,No,No,Month-to-month,No,Mailed check,52.02,1465.08,Yes
0271-ABCD45,Male,0,No,No,20.0,DSL,No,No,One year,Yes,Credit card (automatic),40.94,821.89,No
0272-WXYZ82,Male,0,No,No,57.0,Fiber optic,No,No,Two year,Yes,Mailed check,72.11,4107.61,No
0273-LMNO58,Female,1,Yes,Yes,7.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.57,138.27,Yes
0274-LMNO45,Male,0,Yes,No,50.0,Fiber optic,No,No,Two year,No,Electronic check,68.93,3449.49,No
0275-WXYZ33,Male,0,Yes,No,31.0,Fiber optic,No,No,One year,No,Electronic check,70.46,2182.61,No
0276-LMNO71,Female,0,Yes,No,26.0,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),88.54,2293.42,No
0277-ABCD21,Female,1,No,No,17.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,75.56,1289.05,Yes
0278-ABCD64,Male,0,No,No,30.0,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,85.24,2554.96,Yes
0279-ABCD32,Female,0,No,No,32.0,DSL,Yes,No,Month-to-month,No,Mailed check,55.87,1790.97,No
0280-ABCD39,Male,0,No,Yes,57.0,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1018.09,No
0281-ABCD71,Male,1,Yes,Yes,1.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,46.22,43.01,Yes
0282-ABCD95,Male,0,Yes,No,47.0,DSL,No,Yes,Two year,No,Credit card (automatic),50.5,2375.44,No
0283-ABCD68,Female,0,Yes,Yes,10.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.76,280.76,No
0284-LMNO58,Male,1,No,No,20.0,DSL,Yes,No,Month-to-month,No,Credit card (automatic),57.09,1145.54,No
0285-ABCD28,Male,0,No,No,9.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),55.76,501.5,No
0286-ABCD80,Male,0,Yes,Yes,24.0,DSL,Yes,Yes,Month-to-month,No,Mailed check,60.35,1449.36,Yes
0287-WXYZ61,Female,0,Yes,No,57.0,DSL,No,Yes,Two year,Yes,Electronic check,35.91,2048.82,No
0288-LMNO25,Male,0,No,No,49.0,Fiber optic,No,No,Two year,No,Electronic check,72.21,3539.89,No
0289-ABCD78,Male,0,No,No,46.0,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),65.5,3015.86,No
0290-LMNO21,Male,0,No,No,19.0,Fiber optic,No,No,One year,Yes,Electronic check,71.71,1356.73,No
0291-ABCD61,Male,0,Yes,No,29.0,No,No internet service,No internet service,One year,Yes,Electronic check,18.0,531.32,No
0292-LMNO94,Female,0,Yes,Yes,54.0,Fiber optic,No,Yes,Two year,No,Electronic check,64.18,,No
0293-ABCD32,Female,1,No,No,12.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,64.3,771.13,No
0294-ABCD48,Male,0,No,No,62.0,DSL,No,Yes,Two year,Yes,Electronic check,46.99,2911.92,No
0295-ABCD62,Male,0,Yes,No,46.0,No,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,829.16,No
0296-WXYZ67,Male,0,No,No,63.0,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),87.73,5519.78,No
0297-LMNO23,Male,0,No,No,46.0,DSL,No,Yes,Two year,Yes,Mailed check,53.89,2476.5,No
0298-LMNO14,Male,0,Yes,Yes,66.0,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.36,4502.22,No
0299-LMNO96,Female,0,Yes,No,41.0,DSL,Yes,No,One year,No,Bank transfer (automatic),52.02,2130.48,No
0300-ABCD84,Female,1,Yes,No,10.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,180.79,No
0301-WXYZ85,Female,0,Yes,No,1.0,Fiber optic,No,Yes,Month-to-month,No,Mailed check,72.41,75.26,Yes
0302-ABCD83,Female,1,No,No,58.0,No,No internet service,No internet service,One year,No,Mailed check,18.0,1043.7,No
0303-WXYZ26,Female,1,Yes,No,57.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.09,1317.56,No
0304-ABCD16,Female,0,No,No,4.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,63.57,No
0305-WXYZ22,Male,0,No,No,6.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.64,118.62,No
0306-WXYZ18,Female,1,Yes,No,2.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.72,55.73,No
0307-WXYZ36,Male,1,Yes,Yes,54.0,Fiber optic,No,No,Two year,Yes,Electronic check,62.24,3363.28,Yes
0308-WXYZ75,Male,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Mailed check,69.42,65.69,No
0309-ABCD38,Female,0,No,No,39.0,Fiber optic,Yes,No,One year,Yes,Mailed check,84.35,3290.5,No
0310-ABCD47,Male,0,No,No,,Fiber optic,No,No,Month-to-month,Yes,Mailed check,73.03,2197.72,Yes
0311-LMNO17,Male,1,Yes,Yes,4.0,DSL,No,Yes,Month-to-month,No,Mailed check,41.66,169.49,No
0312-ABCD74,Female,0,Yes,Yes,41.0,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),77.86,3195.24,No
0313-WXYZ26,Male,0,No,No,4.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,72.38,285.59,Yes
0314-LMNO80,Male,1,No,No,9.0,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.63,462.86,No
0315-ABCD54,Female,0,Yes,No,5.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.17,120.51,Yes
0316-WXYZ40,Female,0,No,No,28.0,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,59.88,1685.67,No
0317-LMNO70,Female,0,Yes,No,33.0,No,No internet service,No internet service,One year,Yes,Mailed check,19.74,646.86,No
0318-WXYZ48,Male,1,No,No,9.0,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.13,560.47,No
0319-LMNO83,Male,0,No,No,7.0,No,No internet service,No internet service,One year,No,Electronic check,24.83,177.18,No
0320-WXYZ28,Female,0,Yes,Yes,18.0,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),49.91,902.09,No
0321-LMNO76,Female,0,No,No,40.0,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,718.76,No
0322-ABCD22,Female,0,Yes,No,59.0,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.37,4445.2,No
0323-WXYZ67,Male,0,Yes,Yes,59.0,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.27,1087.57,No
0324-ABCD48,Male,0,Yes,No,68.0,DSL,No,No,Two year,Yes,Bank transfer (automatic),45.91,3120.54,No
0325-ABCD12,Female,0,Yes,Yes,8.0,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,65.06,518.39,No
0326-ABCD71,Male,0,Yes,No,1.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),30.45,35.1,Yes
0327-ABCD72,Female,0,No,No,28.0,No,No internet service,No internet service,One year,No,Electronic check,18.0,504.64,No
0328-ABCD34,Male,0,No,Yes,15.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,303.25,No
0329-ABCD47,Female,0,Yes,No,1.0,Fiber optic,No,No,Month-to-month,No,Electronic check,71.27,76.17,Yes
0330-ABCD15,Female,0,No,No,19.0,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.0,1594.01,No
0331-WXYZ53,Female,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,64.37,62.33,Yes
0332-ABCD41,Male,0,No,No,43.0,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),81.5,3517.8,No
0333-ABCD70,Female,0,No,No,3.0,Fiber optic,No,No,Month-to-month,No,Mailed check,69.32,206.79,Yes
0334-LMNO30,Female,0,Yes,No,3.0,DSL,No,No,Month-to-month,No,Credit card (automatic),36.42,109.6,Yes
0335-WXYZ94,Male,0,Yes,Yes,35.0,DSL,No,Yes,One year,Yes,Electronic check,40.73,1430.12,No
0336-LMNO45,Female,0,No,No,4.0,DSL,No,No,Month-to-month,Yes,Electronic check,38.1,147.74,No
0337-LMNO28,Female,0,Yes,Yes,43.0,DSL,No,No,Two year,Yes,Electronic check,47.51,2045.72,No
0338-ABCD27,Female,0,Yes,No,60.0,DSL,Yes,No,Month-to-month,Yes,Electronic check,55.43,3330.42,No
0339-LMNO58,Female,0,Yes,Yes,55.0,Fiber optic,Yes,No,One year,Yes,Mailed check,78.46,4321.93,No
0340-WXYZ24,Male,0,Yes,No,2.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),57.41,118.12,Yes
0341-LMNO10,Male,0,Yes,No,6.0,DSL,No,No,Month-to-month,No,Mailed check,48.76,287.04,No
0342-ABCD63,Male,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),69.89,72.07,Yes
0343-WXYZ12,Female,0,Yes,Yes,17.0,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,90.51,1531.94,No
0344-LMNO66,Female,0,No,No,72.0,Fiber optic,No,No,Two year,Yes,Electronic check,74.74,5387.43,No
0345-LMNO21,Female,0,No,No,50.0,No,No internet service,No internet service,One year,Yes,Mailed check,18.0,905.37,No
0346-WXYZ25,Male,0,Yes,Yes,5.0,DSL,No,No,Month-to-month,Yes,Electronic check,45.67,229.47,Yes
0347-WXYZ85,Male,0,Yes,Yes,53.0,DSL,Yes,No,Month-to-month,No,Credit card (automatic),65.49,3471.89,No
0348-ABCD17,Female,0,Yes,Yes,2.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.59,165.14,No
0349-WXYZ45,Male,0,Yes,Yes,1.0,Fiber optic,No,No,Month-to-month,No,Mailed check,71.2,71.07,Yes
0350-WXYZ17,Male,1,Yes,Yes,10.0,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.49,809.74,Yes
0351-WXYZ69,Female,0,Yes,No,,Fiber optic,Yes,No,Two year,Yes,Electronic check,83.87,4024.2,No
0352-WXYZ37,Male,0,No,No,,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.71,2484.52,Yes
0353-ABCD50,Male,0,No,No,27.0,Fiber optic,No,No,One year,No,Credit card (automatic),73.14,1975.65,No
0354-LMNO72,Male,0,Yes,Yes,38.0,DSL,No,Yes,One year,Yes,Credit card (automatic),43.08,1643.25,No
0355-ABCD82,Male,0,Yes,No,64.0,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,86.08,5500.85,No
0356-ABCD93,Female,0,No,No,1.0,DSL,Yes,No,Month-to-month,Yes,Electronic check,61.91,59.02,Yes
0357-ABCD38,Male,0,No,No,37.0,DSL,No,No,One year,No,Mailed check,41.05,1523.43,No
0358-ABCD55,Male,0,No,Yes,60.0,DSL,Yes,No,Two year,Yes,Credit card (automatic),57.99,3481.01,No
0359-LMNO15,Male,0,No,No,26.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),47.32,1230.46,No
0360-WXYZ78,Female,0,Yes,No,14.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,79.19,1113.96,Yes
0361-LMNO34,Male,1,Yes,No,51.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,928.6,No
0362-WXYZ19,Female,0,No,No,72.0,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.63,1623.58,No
0363-WXYZ14,Male,0,Yes,Yes,14.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,91.07,1279.98,Yes
0364-LMNO42,Male,0,No,No,41.0,Fiber optic,No,Yes,One year,No,Credit card (automatic),70.48,2887.47,No
0365-WXYZ74,Male,0,No,No,18.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,328.27,No
0366-WXYZ58,Female,0,No,No,29.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.74,570.19,No
0367-LMNO94,Female,0,Yes,No,5.0,Fiber optic,No,No,Month-to-month,No,Electronic check,65.16,328.45,Yes
0368-WXYZ72,Male,0,No,No,1.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,67.49,70.59,Yes
0369-ABCD95,Female,0,No,No,52.0,No,No internet service,No internet service,One year,Yes,Credit card (automatic),21.93,1136.88,No
0370-LMNO36,Female,0,Yes,No,44.0,Fiber optic,No,No,Two year,No,Mailed check,69.7,3064.42,No
0371-ABCD86,Male,0,Yes,No,62.0,No,No internet service,No internet service,Two year,No,Electronic check,20.98,1299.82,No
0372-ABCD10,Female,0,No,Yes,,Fiber optic,No,No,Month-to-month,No,Electronic check,64.15,120.17,Yes
0373-ABCD64,Male,0,No,Yes,50.0,No,No internet service,No internet service,Two year,No,Mailed check,18.0,902.27,No
0374-WXYZ90,Female,0,Yes,No,1.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.07,95.43,Yes
0375-ABCD14,Female,0,Yes,No,8.0,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),61.63,486.74,No
0376-WXYZ12,Female,0,No,No,47.0,No,No internet service,No internet service,Two year,Yes,Electronic check,18.0,849.29,No
0377-ABCD32,Female,0,No,No,16.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.47,1337.24,No
0378-ABCD62,Male,0,No,No,6.0,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),82.41,491.01,Yes
0379-ABCD83,Female,0,No,No,2.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,23.85,57.9,No
0380-WXYZ92,Male,0,Yes,No,1.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.03,78.78,Yes
0381-ABCD94,Male,0,No,No,69.0,Fiber optic,No,No,Two year,No,Credit card (automatic),69.59,4807.9,No
0382-WXYZ82,Female,0,Yes,No,47.0,Fiber optic,No,No,Two year,No,Bank transfer (automatic),76.85,3612.15,No
0383-WXYZ10,Female,0,No,No,71.0,DSL,No,No,Two year,No,Bank transfer (automatic),46.64,3303.88,No
0384-LMNO54,Female,0,No,Yes,56.0,DSL,Yes,No,Two year,No,Bank transfer (automatic),52.33,2931.34,No
0385-ABCD13,Male,0,Yes,No,46.0,No,No internet service,No internet service,One year,Yes,Electronic check,32.14,1477.81,No
0386-WXYZ74,Female,0,Yes,No,42.0,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),57.27,,No
0387-ABCD41,Female,1,No,No,1.0,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),72.83,69.87,Yes
0388-WXYZ81,Male,0,Yes,Yes,42.0,Fiber optic,No,No,Two year,No,Electronic check,74.06,3117.19,No
0389-LMNO35,Male,0,Yes,No,10.0,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,176.89,No
0390-WXYZ43,Male,0,No,No,69.0,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),54.36,3754.37,No
0391-WXYZ12,Male,1,Yes,Yes,2.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.61,43.49,Yes
0392-LMNO59,Female,0,No,No,40.0,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.66,1226.21,No
0393-ABCD63,Female,0,Yes,No,29.0,Fiber optic,Yes,No,One year,No,Mailed check,79.73,2305.51,No
0394-ABCD66,Female,0,No,Yes,53.0,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),66.39,3519.03,No
0395-ABCD56,Female,0,Yes,Yes,49.0,DSL,No,No,Two year,No,Mailed check,40.93,2000.53,No
0396-LMNO88,Male,0,Yes,No,39.0,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),86.72,3384.85,No
0397-ABCD94,Female,0,No,No,15.0,Fiber optic,No,Yes,One year,No,Mailed check,70.86,1066.38,No
0398-WXYZ75,Male,0,No,Yes,12.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.94,323.22,No
0399-LMNO60,Female,0,Yes,Yes,18.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),49.05,879.63,Yes
0400-LMNO47,Male,0,Yes,No,4.0,DSL,Yes,Yes,Month-to-month,No,Electronic check,57.68,232.75,Yes
0401-WXYZ47,Female,0,No,Yes,1.0,DSL,No,No,Month-to-month,No,Bank transfer (automatic),50.44,55.19,No
0402-WXYZ91,Male,0,No,No,3.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,44.54,132.77,No
0403-WXYZ88,Male,0,No,Yes,61.0,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),88.47,5394.52,No
0404-LMNO60,Female,0,No,No,40.0,DSL,No,No,Two year,Yes,Bank transfer (automatic),46.48,1852.9,No
0405-LMNO61,Male,1,No,Yes,5.0,DSL,Yes,No,Month-to-month,No,Credit card (automatic),58.93,295.74,No
0406-ABCD47,Female,1,Yes,Yes,23.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,419.3,No
0407-ABCD97,Male,0,No,Yes,53.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,46.02,2446.21,No
0408-LMNO39,Female,0,No,No,5.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,91.19,No
0409-LMNO60,Male,1,Yes,No,14.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),63.85,886.89,No
0410-ABCD14,Male,0,Yes,Yes,12.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,24.15,287.45,Yes
0411-ABCD13,Male,0,Yes,Yes,43.0,No,No internet service,No internet service,One year,No,Electronic check,18.0,779.85,No
0412-WXYZ65,Male,0,Yes,No,26.0,DSL,Yes,No,One year,Yes,Electronic check,50.97,1329.33,Yes
0413-ABCD83,Male,0,Yes,No,5.0,Fiber optic,No,Yes,Month-to-month,No,Mailed check,70.01,344.88,Yes
0414-ABCD93,Male,0,No,Yes,5.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.24,431.08,No
0415-ABCD43,Male,1,No,No,49.0,DSL,Yes,No,One year,Yes,Credit card (automatic),59.69,2919.4,No
0416-WXYZ62,Male,0,No,Yes,54.0,DSL,No,No,Two year,Yes,Credit card (automatic),44.69,2411.31,No
0417-WXYZ86,Female,0,Yes,No,1.0,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),64.97,67.49,No
0418-WXYZ52,Female,0,Yes,No,1.0,DSL,No,Yes,Month-to-month,No,Electronic check,43.0,42.6,No
0419-LMNO32,Male,0,No,No,6.0,DSL,Yes,No,Month-to-month,No,Electronic check,65.2,389.57,Yes
0420-LMNO89,Female,0,Yes,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Mailed check,74.27,74.34,Yes
0421-LMNO84,Female,0,No,No,13.0,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),68.23,892.12,No
0422-WXYZ25,Male,0,No,No,17.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,72.93,1249.43,Yes
0423-ABCD76,Female,0,Yes,Yes,23.0,Fiber optic,No,Yes,Month-to-month,No,Mailed check,70.47,1622.33,Yes
0424-LMNO36,Male,0,Yes,No,16.0,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,83.35,1330.46,No
0425-ABCD41,Female,0,Yes,No,38.0,No,No internet service,No internet service,One year,No,Bank transfer (automatic),26.23,997.27,No
0426-WXYZ70,Male,1,No,No,33.0,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),80.53,2667.36,No
0427-WXYZ60,Female,0,No,No,39.0,Fiber optic,No,Yes,One year,Yes,Electronic check,71.53,2793.73,No
0428-LMNO30,Female,0,No,No,2.0,DSL,No,No,Month-to-month,No,Mailed check,36.68,80.06,No
0429-ABCD91,Male,0,Yes,No,8.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.8,178.55,No
